fasta,seq_id,length,pLDDT,pTM,pdb_path
progen2_IPR004670_10p_clean,A0A3E0VVZ9,479,90.80,0.903,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A3E0VVZ9_plddt_90.8.pdb
progen2_IPR004670_10p_clean,A0ABZ1WB92,480,87.27,0.834,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABZ1WB92_plddt_87.3.pdb
progen2_IPR004670_10p_clean,A0A7G9QZV5,481,87.60,0.863,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A7G9QZV5_plddt_87.6.pdb
progen2_IPR004670_10p_clean,A0A369N239,482,90.35,0.904,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A369N239_plddt_90.4.pdb
progen2_IPR004670_10p_clean,A0ABV2EF95,483,91.17,0.897,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABV2EF95_plddt_91.2.pdb
progen2_IPR004670_10p_clean,A0A7W0DW81,483,86.79,0.830,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A7W0DW81_plddt_86.8.pdb
progen2_IPR004670_10p_clean,A0ABQ2AHS8,484,86.57,0.843,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABQ2AHS8_plddt_86.6.pdb
progen2_IPR004670_10p_clean,A0ABW2GBJ8,485,87.85,0.850,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABW2GBJ8_plddt_87.9.pdb
progen2_IPR004670_10p_clean,A0ABM9GXE3,486,89.15,0.828,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABM9GXE3_plddt_89.1.pdb
progen2_IPR004670_10p_clean,A0A2T7SN88,486,84.98,0.830,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2T7SN88_plddt_85.0.pdb
progen2_IPR004670_10p_clean,A0A917CMY4,487,85.80,0.835,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A917CMY4_plddt_85.8.pdb
progen2_IPR004670_10p_clean,A0ABU2L460,489,89.24,0.884,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABU2L460_plddt_89.2.pdb
progen2_IPR004670_10p_clean,A0A6J6GF13,489,80.13,0.787,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A6J6GF13_plddt_80.1.pdb
progen2_IPR004670_10p_clean,A0AAU0MYM5,496,86.34,0.834,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0AAU0MYM5_plddt_86.3.pdb
progen2_IPR004670_10p_clean,A0A0Q0ERH3,500,87.50,0.804,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A0Q0ERH3_plddt_87.5.pdb
progen2_IPR004670_10p_clean,A0ABT4TCJ5,500,87.49,0.818,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABT4TCJ5_plddt_87.5.pdb
progen2_IPR004670_10p_clean,A0A177HKQ5,501,87.95,0.805,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A177HKQ5_plddt_87.9.pdb
progen2_IPR004670_10p_clean,A0A174HZQ3,503,64.36,0.677,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A174HZQ3_plddt_64.4.pdb
progen2_IPR004670_10p_clean,A0A1D2QMF5,511,29.02,0.170,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1D2QMF5_plddt_29.0.pdb
progen2_IPR004670_10p_clean,A0A3S4HCF2,511,85.47,0.642,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A3S4HCF2_plddt_85.5.pdb
progen2_IPR004670_10p_clean,A0A9X1PXX7,511,85.98,0.807,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9X1PXX7_plddt_86.0.pdb
progen2_IPR004670_10p_clean,A0ABR8Z7Y8,511,57.95,0.471,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABR8Z7Y8_plddt_58.0.pdb
progen2_IPR004670_10p_clean,H8LNY8,511,54.63,0.193,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/H8LNY8_plddt_54.6.pdb
progen2_IPR004670_10p_clean,A0A2M9CZB7,511,67.37,0.533,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2M9CZB7_plddt_67.4.pdb
progen2_IPR004670_10p_clean,A0ABW3VPS2,511,85.64,0.845,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABW3VPS2_plddt_85.6.pdb
progen2_IPR004670_10p_clean,A0A4R5F9D1,511,56.80,0.412,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A4R5F9D1_plddt_56.8.pdb
progen2_IPR004670_10p_clean,A0A3S9WB56,511,60.29,0.389,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A3S9WB56_plddt_60.3.pdb
progen2_IPR004670_10p_clean,A0A5S4V0Q7,511,84.80,0.790,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A5S4V0Q7_plddt_84.8.pdb
progen2_IPR004670_10p_clean,J9G0D8,511,26.98,0.143,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/J9G0D8_plddt_27.0.pdb
progen2_IPR004670_10p_clean,W1DJL3,511,61.84,0.456,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/W1DJL3_plddt_61.8.pdb
progen2_IPR004670_10p_clean,A0A261F554,511,28.93,0.118,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A261F554_plddt_28.9.pdb
progen2_IPR004670_10p_clean,A0A0C1FDK6,511,41.01,0.195,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A0C1FDK6_plddt_41.0.pdb
progen2_IPR004670_10p_clean,A0A1M7TU38,511,84.39,0.821,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1M7TU38_plddt_84.4.pdb
progen2_IPR004670_10p_clean,A0A0N9WN21,511,55.90,0.191,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A0N9WN21_plddt_55.9.pdb
progen2_IPR004670_10p_clean,A0A7X2BX38,511,36.56,0.292,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A7X2BX38_plddt_36.6.pdb
progen2_IPR004670_10p_clean,A0A1L7RNB8,511,84.42,0.787,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1L7RNB8_plddt_84.4.pdb
progen2_IPR004670_10p_clean,A0ABQ6JYI6,511,27.66,0.150,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABQ6JYI6_plddt_27.7.pdb
progen2_IPR004670_10p_clean,A0A6N9UZ44,511,43.89,0.233,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A6N9UZ44_plddt_43.9.pdb
progen2_IPR004670_10p_clean,A0ABS1MIT1,511,29.53,0.120,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABS1MIT1_plddt_29.5.pdb
progen2_IPR004670_10p_clean,W6AB09,511,60.67,0.094,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/W6AB09_plddt_60.7.pdb
progen2_IPR004670_10p_clean,A0A930HLW2,511,61.30,0.631,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A930HLW2_plddt_61.3.pdb
progen2_IPR004670_10p_clean,A0A1C7H2Q0,511,63.18,0.395,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1C7H2Q0_plddt_63.2.pdb
progen2_IPR004670_10p_clean,A0ABY7NVV4,511,31.19,0.164,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABY7NVV4_plddt_31.2.pdb
progen2_IPR004670_10p_clean,D4G8X4,511,52.14,0.282,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/D4G8X4_plddt_52.1.pdb
progen2_IPR004670_10p_clean,A0AAE4VJU6,511,30.41,0.221,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0AAE4VJU6_plddt_30.4.pdb
progen2_IPR004670_10p_clean,A0A9D2ILI5,511,34.56,0.224,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9D2ILI5_plddt_34.6.pdb
progen2_IPR004670_10p_clean,A0A147DUG9,511,31.40,0.158,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A147DUG9_plddt_31.4.pdb
progen2_IPR004670_10p_clean,A0A4R4GEP1,511,29.56,0.114,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A4R4GEP1_plddt_29.6.pdb
progen2_IPR004670_10p_clean,A0A543ASA2,511,86.70,0.804,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A543ASA2_plddt_86.7.pdb
progen2_IPR004670_10p_clean,A0A0M8MEP4,511,46.35,0.189,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A0M8MEP4_plddt_46.4.pdb
progen2_IPR004670_10p_clean,A0A415BVA7,511,34.85,0.189,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A415BVA7_plddt_34.8.pdb
progen2_IPR004670_10p_clean,A0A2W1N6H9,511,57.38,0.336,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2W1N6H9_plddt_57.4.pdb
progen2_IPR004670_10p_clean,A0A423UM63,511,49.57,0.107,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A423UM63_plddt_49.6.pdb
progen2_IPR004670_10p_clean,A0A2V1HMC7,511,71.80,0.495,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2V1HMC7_plddt_71.8.pdb
progen2_IPR004670_10p_clean,K1TGN5,511,78.50,0.610,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/K1TGN5_plddt_78.5.pdb
progen2_IPR004670_10p_clean,A0A8T4J6A2,511,29.09,0.165,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A8T4J6A2_plddt_29.1.pdb
progen2_IPR004670_10p_clean,A0A6J4J4A5,511,37.85,0.224,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A6J4J4A5_plddt_37.8.pdb
progen2_IPR004670_10p_clean,A0ABW4L6V3,511,40.99,0.210,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABW4L6V3_plddt_41.0.pdb
progen2_IPR004670_10p_clean,A0ABT5GLW0,511,58.41,0.207,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABT5GLW0_plddt_58.4.pdb
progen2_IPR004670_10p_clean,A0A0C9N9H5,511,45.56,0.391,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A0C9N9H5_plddt_45.6.pdb
progen2_IPR004670_10p_clean,T2SRB7,511,38.79,0.187,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/T2SRB7_plddt_38.8.pdb
progen2_IPR004670_10p_clean,A0A8J3C2E9,511,88.47,0.797,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A8J3C2E9_plddt_88.5.pdb
progen2_IPR004670_10p_clean,A0AAX2UHJ2,511,71.08,0.472,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0AAX2UHJ2_plddt_71.1.pdb
progen2_IPR004670_10p_clean,A0A918EM82,511,86.49,0.812,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A918EM82_plddt_86.5.pdb
progen2_IPR004670_10p_clean,A0A9X1VS70,511,35.05,0.211,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9X1VS70_plddt_35.1.pdb
progen2_IPR004670_10p_clean,A0ABN3BUC2,511,86.46,0.812,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABN3BUC2_plddt_86.5.pdb
progen2_IPR004670_10p_clean,A0A1I4AE30,511,87.79,0.744,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1I4AE30_plddt_87.8.pdb
progen2_IPR004670_10p_clean,A0A939TMP8,511,37.69,0.109,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A939TMP8_plddt_37.7.pdb
progen2_IPR004670_10p_clean,A0AAT9HYD2,511,66.02,0.676,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0AAT9HYD2_plddt_66.0.pdb
progen2_IPR004670_10p_clean,A0A7Y4P2E2,511,84.74,0.794,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A7Y4P2E2_plddt_84.7.pdb
progen2_IPR004670_10p_clean,A0ABW1JL87,511,85.13,0.796,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABW1JL87_plddt_85.1.pdb
progen2_IPR004670_10p_clean,A0A5P2DS16,511,67.62,0.247,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A5P2DS16_plddt_67.6.pdb
progen2_IPR004670_10p_clean,A0ABR4Z767,511,84.56,0.788,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABR4Z767_plddt_84.6.pdb
progen2_IPR004670_10p_clean,A0A3M5LGT7,511,61.47,0.091,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A3M5LGT7_plddt_61.5.pdb
progen2_IPR004670_10p_clean,A0A9X1S2B3,511,90.52,0.945,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9X1S2B3_plddt_90.5.pdb
progen2_IPR004670_10p_clean,W1DFP1,511,61.80,0.204,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/W1DFP1_plddt_61.8.pdb
progen2_IPR004670_10p_clean,A0A4R2NK78,511,46.09,0.402,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A4R2NK78_plddt_46.1.pdb
progen2_IPR004670_10p_clean,A0AA40P4A3,511,83.56,0.731,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0AA40P4A3_plddt_83.6.pdb
progen2_IPR004670_10p_clean,A0A553ZQX2,511,75.94,0.521,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A553ZQX2_plddt_75.9.pdb
progen2_IPR004670_10p_clean,A0ABN5DYY3,511,68.10,0.296,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABN5DYY3_plddt_68.1.pdb
progen2_IPR004670_10p_clean,A0A1Y5RQS5,511,40.41,0.184,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1Y5RQS5_plddt_40.4.pdb
progen2_IPR004670_10p_clean,A0ABX7W2Q0,511,35.27,0.190,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABX7W2Q0_plddt_35.3.pdb
progen2_IPR004670_10p_clean,A0ABT6N4C6,511,53.15,0.445,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABT6N4C6_plddt_53.2.pdb
progen2_IPR004670_10p_clean,A0ABX6W726,511,87.92,0.830,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABX6W726_plddt_87.9.pdb
progen2_IPR004670_10p_clean,A0A251WUS6,511,39.95,0.170,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A251WUS6_plddt_40.0.pdb
progen2_IPR004670_10p_clean,A0A1V2I341,511,91.24,0.853,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1V2I341_plddt_91.2.pdb
progen2_IPR004670_10p_clean,A0ABQ2MUL1,511,42.14,0.259,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABQ2MUL1_plddt_42.1.pdb
progen2_IPR004670_10p_clean,A0A952FJN7,511,81.17,0.776,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A952FJN7_plddt_81.2.pdb
progen2_IPR004670_10p_clean,A0A109LKX1,511,83.43,0.824,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A109LKX1_plddt_83.4.pdb
progen2_IPR004670_10p_clean,A0A1H6F100,511,84.71,0.817,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1H6F100_plddt_84.7.pdb
progen2_IPR004670_10p_clean,A0A2T0UML4,511,34.52,0.171,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2T0UML4_plddt_34.5.pdb
progen2_IPR004670_10p_clean,A0A1G1X8W6,511,66.47,0.611,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1G1X8W6_plddt_66.5.pdb
progen2_IPR004670_10p_clean,A0A8T4IKQ2,511,46.95,0.507,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A8T4IKQ2_plddt_46.9.pdb
progen2_IPR004670_10p_clean,A0A9X1M8P5,511,29.23,0.144,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9X1M8P5_plddt_29.2.pdb
progen2_IPR004670_10p_clean,A0A7K1L0V7,511,31.19,0.113,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A7K1L0V7_plddt_31.2.pdb
progen2_IPR004670_10p_clean,A0ABS2J2L8,511,86.05,0.811,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABS2J2L8_plddt_86.0.pdb
progen2_IPR004670_10p_clean,L1KKW0,511,87.11,0.799,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/L1KKW0_plddt_87.1.pdb
progen2_IPR004670_10p_clean,A0A2X2YNH0,511,54.30,0.158,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2X2YNH0_plddt_54.3.pdb
progen2_IPR004670_10p_clean,A0A8I1W940,511,31.52,0.130,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A8I1W940_plddt_31.5.pdb
progen2_IPR004670_10p_clean,A0ABX9Z0T0,511,51.43,0.245,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABX9Z0T0_plddt_51.4.pdb
progen2_IPR004670_10p_clean,A0A6N6JIQ4,511,58.71,0.472,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A6N6JIQ4_plddt_58.7.pdb
progen2_IPR004670_10p_clean,A0A9W6NX71,511,83.86,0.530,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9W6NX71_plddt_83.9.pdb
progen2_IPR004670_10p_clean,A0A844XPM0,511,86.05,0.820,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A844XPM0_plddt_86.1.pdb
progen2_IPR004670_10p_clean,A0ABZ0B9F3,511,85.47,0.776,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABZ0B9F3_plddt_85.5.pdb
progen2_IPR004670_10p_clean,A0ABD6QN08,511,84.97,0.793,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABD6QN08_plddt_85.0.pdb
progen2_IPR004670_10p_clean,A0ABP6C8P5,511,84.40,0.792,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABP6C8P5_plddt_84.4.pdb
progen2_IPR004670_10p_clean,A0ABP6EX17,511,85.11,0.787,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABP6EX17_plddt_85.1.pdb
progen2_IPR004670_10p_clean,A0AAE5VSH3,511,31.12,0.201,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0AAE5VSH3_plddt_31.1.pdb
progen2_IPR004670_10p_clean,A0A157RFE7,511,83.57,0.788,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A157RFE7_plddt_83.6.pdb
progen2_IPR004670_10p_clean,A0A7J5B170,511,84.35,0.790,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A7J5B170_plddt_84.3.pdb
progen2_IPR004670_10p_clean,A0A9W6N8X9,511,84.84,0.794,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A9W6N8X9_plddt_84.8.pdb
progen2_IPR004670_10p_clean,A0ABW3E0V8,511,27.55,0.137,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABW3E0V8_plddt_27.6.pdb
progen2_IPR004670_10p_clean,A0A255DTU2,511,87.29,0.835,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A255DTU2_plddt_87.3.pdb
progen2_IPR004670_10p_clean,A0A1X1WS77,511,80.06,0.762,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A1X1WS77_plddt_80.1.pdb
progen2_IPR004670_10p_clean,A0A4Q2K0T2,511,85.00,0.784,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A4Q2K0T2_plddt_85.0.pdb
progen2_IPR004670_10p_clean,A0A5P3XBT0,511,50.96,0.378,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A5P3XBT0_plddt_51.0.pdb
progen2_IPR004670_10p_clean,A0A4Q2IQ15,511,26.16,0.124,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A4Q2IQ15_plddt_26.2.pdb
progen2_IPR004670_10p_clean,A0ABY9IVH1,511,86.04,0.798,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0ABY9IVH1_plddt_86.0.pdb
progen2_IPR004670_10p_clean,A0A2R6Y2B4,511,61.31,0.242,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A2R6Y2B4_plddt_61.3.pdb
progen2_IPR004670_10p_clean,A0A352IZU6,511,28.10,0.103,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A352IZU6_plddt_28.1.pdb
progen2_IPR004670_10p_clean,A0A484XBK5,511,75.29,0.823,/ibex/project/c2108/junbo/results/generation-results/progen2_transporter_results/esmfold_pdb/progen2_IPR004670_10p_clean/A0A484XBK5_plddt_75.3.pdb
